user,hashtag,hour
522182935,422,394675
2234321497,14334,394675
91564311,842,394675
91564311,10220,394675
580770245,14337,394675
259410874,15596,394675
522182935,422,394675
522182935,7708,394675
2494202089,1811,394675
1066919798,15596,394675
356934008,10886,394675
356934008,2306,394675
489408915,1811,394675
489408915,1118,394675
1295629206,15031,394675
43562891,4447,394675
43562891,2303,394675
1065758406,15596,394675
285628591,14334,394675
498220950,13662,394675
1674045481,16677,394675
522182935,2303,394675
522182935,422,394675
355600461,1811,394675
535615516,4447,394675
1454133242,4447,394675
1454133242,1811,394675
1074747048,9134,394675
2806960199,1811,394675
2806960199,3420,394675
2806960199,5070,394675
2806960199,6191,394675
918975404,14334,394675
132540749,1744,394675
1954508112,1811,394675
424586734,4104,394675
512322291,1811,394675
489408915,1118,394675
2716689357,4447,394675
2716689357,5232,394675
1250239333,694,394675
2678993716,9836,394675
1610067109,4447,394675
1403336832,15596,394675
1238697942,2303,394675
546235543,4447,394675
546235543,6849,394675
169113417,7379,394675
2239468387,4447,394675
580045359,1811,394675
2292022230,1811,394675
2292022230,7378,394675
2292022230,10220,394675
813135277,2481,394675
813135277,1817,394675
813135277,1104,394675
1065758406,1811,394675
2415397660,15596,394675
1445923022,3392,394675
1445923022,7790,394675
2163230610,4447,394675
2177966374,14334,394675
225003204,12292,394675
225003204,7368,394675
1674045481,16677,394675
194045521,1811,394675
194045521,5070,394675
105248218,2306,394675
48371030,5070,394675
255280519,8470,394675
247050286,4996,394675
1093372938,9134,394675
339069150,2306,394675
339069150,1811,394675
1722905868,842,394675
522182935,422,394675
522182935,7708,394675
2692885119,1811,394675
2792613395,15596,394675
152576053,3420,394675
152576053,7932,394675
152576053,10248,394675
1238697942,2303,394675
2717094838,5070,394675
205863400,5070,394675
205863400,8008,394675
205863400,4447,394675
1015051783,1811,394675
1015051783,4447,394675
1015051783,15596,394675
1015051783,6849,394675
1397842082,15596,394675
2494202089,1811,394675
724331024,1483,394675
2868582423,4948,394675
2868582423,5070,394675
2868582423,7932,394675
2868582423,10248,394675
2868582423,2141,394675
2868582423,3420,394675
1362936164,9134,394675
62569565,10886,394675
62569565,13662,394675
62569565,12166,394675
62569565,11556,394675
710820930,4447,394675
710820930,2306,394675
400402364,2306,394675
400402364,1811,394675
65317125,15149,394675
65317125,7708,394675
65317125,2303,394675
504713627,4447,394675
447103955,5170,394675
2234321497,11117,394675
1868239177,9519,394675
1868239177,15596,394675
207225992,4447,394675
2239468387,4447,394675
551142652,4447,394675
551142652,1811,394675
589403979,15596,394675
1934893836,15596,394675
1078837752,854,394675
354231272,228,394675
354231272,244,394675
535615516,4447,394675
557980965,7378,394675
35328409,3271,394675
35328409,13641,394675
35328409,1811,394675
522182935,422,394675
114073151,2303,394675
522182935,7708,394675
1281623647,15596,394675
1244272938,5071,394675
1244272938,4447,394675
2155411629,4447,394675
2541543529,4447,394675
47933820,13737,394675
47933820,1811,394675
47933820,12900,394675
47933820,4447,394675
393538858,2303,394675
1124455322,16890,394675
1124455322,10822,394675
1124455322,1744,394675
1124455322,1572,394675
1124455322,11736,394675
1166116724,2306,394675
1166116724,15596,394675
332430975,422,394675
407949535,1811,394675
489408915,3420,394675
489408915,7932,394675
420600650,15596,394675
152576053,3420,394675
152576053,7932,394675
152576053,5223,394675
1474909182,1811,394675
1474909182,6849,394675
1474909182,15596,394675
1080633703,422,394675
1080633703,1811,394675
1080633703,2306,394675
1403336832,14334,394675
105248218,7708,394675
187831350,15596,394675
234860167,16862,394675
234860167,4447,394675
234860167,1811,394675
234860167,15596,394675
1413247374,7932,394675
1413247374,3420,394675
2184762124,2303,394675
122502831,10906,394675
176444291,1811,394675
176444291,5070,394675
633322185,4447,394675
2355135552,14337,394675
1405560968,14108,394675
293127258,15596,394675
1052442116,1811,394675
93692328,4447,394675
1117528572,2303,394675
1286979792,4447,394675
1264731660,1811,394675
1264731660,4447,394675
556403986,15596,394675
2716800095,4447,394675
1551351470,4447,394675
1154771982,1811,394675
1370426125,1744,394675
1154771982,15596,394675
546970154,14334,394675
1683184064,8884,394675
1868239177,15596,394675
1868239177,9134,394675
488584857,4447,394675
590306576,1811,394675
2363080172,15596,394675
1247060557,3420,394675
284053813,4447,394675
284053813,15596,394675
377591788,2303,394675
377591788,5070,394675
377591788,1811,394675
377591788,244,394675
62569565,4447,394675
749686110,2306,394675
62569565,15596,394675
714628243,5170,394675
302564474,868,394675
302564474,1811,394675
51016218,4447,394675
302564474,2306,394675
2593398123,3361,394675
2593398123,17330,394675
2593398123,16376,394675
1151965891,5170,394675
2593398123,12348,394675
53963639,7820,394675
53963639,1811,394675
413463389,6396,394675
413463389,1811,394675
1316522234,1811,394675
995914783,1811,394675
1066919798,15596,394675
152583403,4532,394675
152583403,4677,394675
561048617,842,394675
1169629897,5170,394675
522182935,422,394675
522182935,7708,394675
522182935,3986,394675
284956760,842,394675
157084112,1811,394675
1862532254,4447,394675
1862532254,1811,394675
1089685950,4447,394675
2389079403,1811,394675
127296066,12025,394675
580770245,14334,394675
2718977213,4447,394675
2234321497,14334,394675
2965840947,1811,394675
2760696780,1811,394675
127296066,5071,394675
127296066,11556,394675
447870970,3422,394675
447870970,1811,394675
447870970,15563,394675
1541224592,15596,394675
251992064,4151,394675
634073253,14062,394675
634073253,11117,394675
594899080,10756,394675
2168298718,1811,394675
2168298718,8194,394675
34957948,9756,394675
1265853218,8913,394675
1109633857,1811,394675
2845399847,4447,394675
1166865956,4447,394675
48371030,15596,394675
2836216929,15596,394675
111021881,4447,394675
194198767,2303,394675
958827770,1811,394675
958827770,3383,394675
256997515,4447,394675
1879400851,4447,394675
247050286,15596,394675
247050286,4447,394675
247050286,1811,394675
247050286,4996,394675
341232103,4447,394675
341232103,4872,394675
270997897,2306,394675
420600650,15596,394675
420600650,1811,394675
2345445384,2303,394675
625895231,1811,394675
2275086535,1811,394675
18341132,11849,394675
18341132,16463,394675
2914397806,4447,394675
929928476,2303,394675
929928476,6849,394675
445732610,511,394675
445732610,17289,394675
2288565137,1744,394675
369504998,5170,394675
2865823805,4447,394675
2445598683,4447,394675
532176319,4532,394675
532176319,4677,394675
532176319,4522,394675
2163230610,4447,394675
626846700,2306,394675
626846700,13636,394675
626846700,1845,394675
980292816,15596,394675
980292816,11546,394675
2330836412,1811,394675
133401311,2303,394675
133401311,842,394675
126440700,1811,394675
126440700,5070,394675
126440700,2306,394675
126440700,3420,394675
310402564,15596,394675
1638561966,15596,394675
969806575,9134,394675
969806575,6849,394675
969806575,1811,394675
154502803,16630,394675
610966052,15596,394675
824990534,1483,394675
105248218,1393,394675
1047762673,842,394675
1047762673,1811,394675
1238697942,2303,394675
1238697942,4949,394675
108101107,1811,394675
86848475,6849,394675
86848475,5070,394675
86848475,1744,394675
953359213,3420,394675
953359213,7932,394675
796566086,9908,394675
625895231,4447,394675
253159270,15596,394675
625895231,6849,394675
497308909,5175,394675
46048120,7368,394675
16363552,15596,394675
2709826830,1744,394675
2194380549,15845,394675
22290941,724,394675
22290941,2306,394675
22290941,3392,394675
22290941,5070,394675
22290941,1744,394675
2932600671,1811,394675
34957948,3420,394675
1426105262,1811,394675
447870970,1811,394675
568887125,1811,394675
1579082929,10311,394675
556403986,15596,394675
205863400,3420,394675
205863400,15596,394675
185976035,15596,394675
420600650,1811,394675
1278193944,2306,394675
498220950,13662,394675
2359167261,6197,394675
2359167261,1336,394675
2359167261,1341,394675
2275086535,7368,394675
2275086535,7710,394675
2359167261,4447,394675
1239800880,15596,394675
56097286,11278,394675
42236586,5070,394675
42236586,10220,394675
42236586,2303,394675
1511336053,3420,394675
1511336053,7932,394675
2932600671,1811,394675
536297431,4447,394675
2810046137,10903,394675
2810046137,1811,394675
18341132,11849,394675
2179999959,4577,394675
2179999959,4447,394675
2179999959,1811,394675
902452418,1811,394675
1862532254,4447,394675
1862532254,1811,394675
1273064622,1811,394675
281099325,5170,394675
2609921224,1811,394675
51006982,2306,394675
57046171,1811,394675
568136124,7378,394675
568136124,15596,394675
62569565,13662,394675
62569565,15223,394675
62569565,15596,394675
62569565,11556,394675
62569565,17125,394675
2905240955,4447,394675
1426105262,15596,394675
1426105262,1811,394675
1426105262,2306,394675
1712724912,4447,394675
1712724912,6849,394675
91564311,10220,394675
91564311,13935,394675
1365660102,12900,394675
156762304,2303,394675
156762304,15596,394675
2163230610,4447,394675
1365660102,12731,394675
1365660102,15125,394675
2300393050,1811,394675
2300393050,4447,394675
87980824,1811,394675
87980824,15596,394675
736322450,2306,394675
1324390256,4447,394675
802347636,5031,394675
114073151,10220,394675
225003204,12291,394675
225003204,5054,394675
117151146,4447,394675
463660671,4447,394675
360882020,6849,394675
421725117,1744,394675
341232103,7932,394675
341232103,3420,394675
970299846,1811,394675
970299846,724,394675
970299846,7784,394675
90946272,1811,394675
361194983,2106,394675
391460481,4447,394675
557545093,4447,394675
138372496,4670,394675
138372496,4447,394675
1268046530,9906,394675
2276392757,5503,394675
118485282,2306,394675
118485282,10220,394675
238511696,2306,394675
238511696,4447,394675
238511696,15596,394675
238511696,1811,394675
238511696,10220,394675
238511696,12378,394675
130802672,6968,394675
858237542,4447,394675
1430317854,1811,394675
52054932,2303,394675
482411137,4447,394675
139352339,8047,394675
139352339,15500,394675
139352339,3420,394675
254103321,1811,394675
254103321,4447,394675
24391197,5070,394675
24391197,2303,394675
24391197,1811,394675
498220950,13662,394675
152576053,15596,394675
152576053,3420,394675
152576053,7932,394675
117151146,4447,394675
299281224,4447,394675
194045521,3983,394675
194045521,1811,394675
194045521,10220,394675
1204815972,4532,394675
2163569903,2303,394675
2163569903,10220,394675
1204815972,2306,394675
1612950487,13638,394675
433486910,4447,394675
50878333,868,394675
50878333,15596,394675
132540749,3510,394675
522182935,3986,394675
522182935,422,394675
522182935,7708,394675
132540749,7678,394675
132540749,6873,394675
132540749,642,394675
132540749,7932,394675
132540749,3420,394675
1655825802,6396,394675
225003204,5054,394675
1655825802,1811,394675
225003204,12292,394675
560714442,8192,394675
2716865056,4447,394675
2537835973,14112,394675
245443161,7368,394675
245443161,3271,394675
245443161,3420,394675
631517630,5758,394675
399427686,4670,394675
399427686,4447,394675
2198185449,5170,394675
254103321,4447,394675
2163230610,4447,394675
254103321,1811,394675
1059009511,5070,394675
1059009511,4447,394675
2163230610,5175,394675
470144720,1811,394675
470144720,13381,394675
146971785,4447,394675
146971785,3420,394675
492477631,7076,394675
2467823611,14334,394675
393538858,2302,394675
1470136669,4414,394675
1470136669,4677,394675
1470136669,4532,394675
279451688,11546,394675
52054932,1811,394675
52054932,2303,394675
2757539921,5070,394675
564575974,841,394675
564575974,1811,394675
343918350,2303,394675
490299082,16311,394675
112498105,7968,394675
112498105,10173,394675
1109633857,4836,394675
1109633857,1811,394675
970299846,2303,394675
2275086535,7368,394675
2275086535,1811,394675
970299846,724,394675
970299846,1811,394675
1852209408,4447,394675
711277441,7186,394675
711277441,4447,394675
420600650,15596,394675
1558662794,1811,394675
1558662794,4447,394675
1558662794,3420,394675
1558662794,15596,394675
247855701,10220,394675
247855701,10886,394675
247855701,13354,394675
20588636,2303,394675
20588636,10220,394675
114073151,4447,394675
1707058502,1811,394675
45097516,3272,394675
45097516,3183,394675
45097516,4798,394675
749686110,2306,394675
749686110,3420,394675
500843060,4447,394675
907637090,3452,394675
2288755225,12280,394675
2288755225,11996,394675
2288755225,3420,394675
528653948,4447,394675
2224769241,5170,394675
2965840947,1811,394675
558864462,10248,394675
17508269,4447,394675
939564936,3420,394675
939564936,15596,394675
1166116724,15598,394675
429332322,9843,394675
429332322,4577,394675
359473543,4447,394675
359473543,1811,394675
1166116724,1811,394675
408750430,3420,394675
408750430,12867,394675
621321697,15596,394675
621321697,1845,394675
2280954450,14560,394675
393538858,2303,394675
1526003306,1811,394675
412455668,4495,394675
412455668,4447,394675
412455668,4650,394675
412455668,4494,394675
412455668,4670,394675
1470136669,4532,394675
1470136669,4677,394675
1470136669,4414,394675
2582623896,1811,394675
821737940,9400,394675
2190461283,4447,394675
599990824,4670,394675
2771382821,1105,394675
62569565,4447,394675
1063854895,1811,394675
205863400,422,394675
205863400,15596,394675
205863400,2141,394675
324003569,3361,394675
324003569,2306,394675
1541224592,15596,394675
739322996,2303,394675
42236586,17516,394675
42236586,17505,394675
42236586,17489,394675
2394255489,4447,394675
1048287776,1811,394675
490147854,4447,394675
1101491353,4447,394675
188716481,16504,394675
454964871,15596,394675
112498105,3512,394675
112498105,3420,394675
112498105,7932,394675
112498105,7680,394675
112498105,10173,394675
2944168438,10248,394675
49277147,3271,394675
49277147,15596,394675
49277147,3420,394675
2678993716,4447,394675
49277147,4447,394675
49277147,3422,394675
105507765,2303,394675
105507765,7932,394675
105507765,10220,394675
105507765,10248,394675
420600650,15596,394675
1280094536,2303,394675
225144296,2304,394675
1280094536,7708,394675
225144296,1794,394675
1280094536,12180,394675
977818573,2249,394675
977818573,1811,394675
33508531,1811,394675
33508531,12717,394675
33508531,2306,394675
33508531,15890,394675
977818573,3420,394675
33508531,15223,394675
33508531,16731,394675
749686110,8006,394675
749686110,7368,394675
749686110,6396,394675
33508531,4447,394675
