h1,h2,hour,weight
248,1321,394726,1
248,1441,394726,1
248,1610,394703,1
248,1744,394720,1
248,1811,394703,1
248,1889,394726,1
248,2071,394703,1
248,2277,394725,1
248,2607,394724,1
248,3089,394726,1
248,3095,394703,1
248,3360,394703,1
248,4447,394720,1
248,4739,394723,1
248,4752,394703,1
248,4987,394726,1
248,5029,394726,1
248,5170,394724,1
248,5170,394725,1
248,5485,394724,1
248,5485,394725,1
248,5485,394726,1
248,5825,394726,1
248,5939,394726,1
248,5988,394726,1
248,6034,394720,1
248,6047,394719,1
248,6047,394720,1
248,6047,394724,1
248,6237,394726,1
248,6600,394724,1
248,7055,394725,1
248,7133,394724,1
248,8221,394724,1
248,8317,394720,1
248,8482,394726,1
248,8766,394726,1
248,8879,394726,1
248,9105,394723,1
248,9175,394726,1
248,9176,394723,1
248,9176,394724,2
248,9176,394725,1
248,9203,394723,2
248,9203,394724,1
248,9203,394725,1
248,9204,394720,1
248,9205,394725,1
248,9206,394726,1
248,9247,394722,1
248,9247,394723,1
248,9247,394724,1
248,9247,394725,2
248,9267,394724,1
248,9267,394725,1
248,9267,394726,1
248,9314,394719,1
248,9314,394725,1
248,9320,394722,1
248,9320,394723,1
248,9469,394720,1
248,9863,394703,1
248,9863,394725,1
248,9863,394726,1
248,9864,394723,1
248,10137,394703,1
248,12302,394723,1
248,15282,394720,1
248,15941,394719,1
248,16577,394720,1
249,818,394698,1
250,302,394775,1
250,302,394776,1
250,930,394750,1
250,1525,394750,1
250,2156,394775,1
250,2156,394776,1
250,3272,394776,1
250,6930,394774,1
250,9407,394774,1
250,9407,394776,1
250,16552,394774,1
251,4447,394681,1
252,8921,394681,1
253,858,394676,1
253,6533,394676,1
253,7972,394676,1
253,8419,394676,1
253,9129,394676,1
253,9130,394676,1
253,9768,394676,1
253,10544,394676,1
254,300,394701,1
254,300,394703,1
254,300,394726,1
254,300,394774,1
254,302,394745,1
254,302,394773,1
254,302,394774,1
254,302,394775,1
254,306,394774,1
254,343,394702,1
254,1457,394774,1
254,1471,394726,1
254,1759,394703,1
254,2328,394774,1
254,3125,394703,1
254,3773,394702,1
254,3773,394703,1
254,4070,394703,1
254,4447,394702,1
254,4529,394702,1
254,4560,394702,1
254,4670,394702,1
254,4695,394776,1
254,5469,394702,1
254,6335,394703,1
254,7246,394774,1
254,8325,394774,1
254,8395,394701,1
254,8395,394702,2
254,8395,394703,1
254,8444,394774,1
254,8943,394778,1
254,9121,394701,1
254,9121,394702,1
254,9121,394703,1
254,9121,394773,1
254,9121,394774,1
254,9264,394774,1
254,9359,394775,1
254,12677,394702,1
254,14225,394702,1
255,1983,394729,1
255,1984,394729,1
255,1985,394729,1
255,1986,394729,1
255,2433,394729,1
255,8334,394729,1
255,10745,394729,1
257,2637,394766,1
257,6188,394766,1
257,9513,394766,1
259,4447,394699,1
259,4447,394719,1
259,4798,394693,1
260,4447,394679,1
260,9338,394679,1
260,17163,394722,1
261,1811,394677,1
261,8905,394677,1
261,10906,394677,1
261,13662,394677,1
261,15596,394677,1
261,16665,394677,1
262,7183,394746,1
263,2482,394770,1
263,4447,394769,1
263,5170,394769,1
263,8354,394769,1
263,12031,394769,1
265,3009,394730,1
265,9096,394730,1
266,360,394773,1
266,3532,394773,1
266,3732,394773,1
266,4077,394773,1
266,5157,394773,1
266,5160,394773,1
266,5487,394773,1
266,12030,394773,1
266,12930,394773,1
266,13287,394773,1
266,14430,394773,1
266,17117,394773,1
269,4447,394680,1
269,7368,394680,1
270,1861,394676,1
271,1188,394728,1
271,3190,394728,1
271,3271,394750,1
271,4447,394725,1
271,4447,394728,1
271,4447,394750,1
271,4447,394775,1
271,6043,394728,1
271,6310,394704,1
271,7368,394750,1
271,8312,394775,1
271,10254,394704,1
271,16266,394750,1
273,2125,394775,1
273,3571,394775,1
273,17345,394775,1
274,275,394695,1
274,554,394704,1
274,1811,394695,1
274,2141,394695,1
274,2283,394695,1
274,5070,394695,1
274,7368,394704,1
274,11930,394695,1
275,407,394789,1
275,617,394691,1
275,1811,394691,1
275,1811,394695,1
275,1811,394718,1
275,1811,394788,1
275,1811,394789,1
275,2141,394695,1
275,2192,394718,1
275,2283,394695,1
275,2651,394718,1
275,5070,394695,1
275,5921,394718,1
275,8590,394718,1
275,11930,394695,1
276,1811,394703,1
276,4447,394703,1
276,6047,394703,1
276,8016,394703,1
276,9479,394703,1
277,4447,394722,1
277,6047,394720,1
277,6047,394722,1
277,6667,394722,1
277,7185,394720,1
277,7319,394722,1
277,9272,394721,1
277,9321,394720,1
277,9399,394720,1
277,13994,394722,1
278,280,394776,1
278,600,394766,1
278,600,394776,1
278,660,394766,1
278,1627,394776,1
278,2182,394766,1
278,3271,394766,1
278,3271,394776,1
278,3349,394766,1
278,3349,394776,1
278,6456,394776,1
278,6461,394776,1
278,7520,394776,1
278,7549,394766,1
278,7550,394766,1
278,7580,394776,1
278,8975,394766,1
278,10229,394776,1
278,11379,394683,1
278,11424,394776,1
278,11436,394766,1
278,11760,394766,1
278,11970,394776,1
278,12610,394683,1
278,12974,394683,1
278,15786,394776,1
278,16071,394776,1
278,16133,394776,1
278,16330,394683,1
278,16331,394683,1
278,16401,394683,1
279,11295,394718,1
280,600,394776,1
280,1627,394776,1
280,3271,394776,1
280,3349,394776,1
280,6456,394776,1
280,6461,394776,1
280,7520,394776,1
280,7580,394776,1
280,10229,394776,1
280,11424,394776,1
280,11970,394776,1
280,15786,394776,1
280,16071,394776,1
280,16133,394776,1
282,1590,394721,1
282,4398,394721,1
283,812,394724,1
283,2970,394724,1
283,6961,394724,1
283,7056,394724,1
283,9126,394724,1
283,9399,394724,2
287,289,394795,1
287,293,394795,1
287,297,394772,1
287,300,394772,1
287,916,394795,1
287,1457,394795,1
287,10729,394772,1
287,10846,394772,1
287,13961,394772,1
287,16499,394772,1
288,1457,394794,1
289,293,394795,1
289,916,394795,1
289,1457,394795,1
291,298,394676,1
291,298,394680,1
291,461,394676,1
291,461,394689,1
291,461,394701,1
291,461,394702,1
291,774,394703,1
291,842,394676,1
291,2136,394676,1
291,2137,394689,1
291,4447,394678,1
291,4447,394702,1
291,5650,394703,1
291,6873,394703,1
291,8135,394703,1
291,8403,394680,1
291,8404,394680,1
291,11519,394702,1
291,11820,394680,1
291,12066,394702,1
291,12523,394676,1
291,13312,394680,1
291,14511,394680,1
291,17184,394680,1
293,916,394795,1
293,1058,394796,1
293,1256,394795,1
293,1457,394795,1
293,1457,394796,2
293,2156,394789,1
293,2427,394789,1
293,2944,394796,1
293,2970,394795,1
293,5147,394796,2
293,5166,394795,1
293,5170,394795,1
293,5175,394795,1
293,5314,394795,1
293,6012,394796,1
293,9159,394795,1
293,10246,394797,1
293,11285,394795,1
293,11988,394793,1
293,12248,394796,1
293,12677,394789,1
293,12832,394789,1
293,13819,394789,1
293,14157,394795,1
294,650,394728,1
294,964,394728,1
294,1266,394728,1
294,1811,394720,1
294,2284,394717,1
294,2936,394728,1
294,3246,394726,1
294,3246,394728,1
294,3557,394729,1
294,4447,394727,1
294,4447,394729,1
294,5087,394726,1
294,5170,394728,1
294,5175,394729,1
294,5226,394722,1
294,5635,394729,1
294,5704,394720,1
294,5716,394729,1
294,5756,394728,1
294,6034,394722,1
294,6047,394727,1
294,6047,394728,1
294,6052,394720,1
294,6355,394728,1
294,6625,394726,1
294,6625,394728,1
294,6849,394722,1
294,6863,394722,1
294,7639,394720,1
294,8384,394700,1
294,9176,394726,1
294,9314,394726,1
294,9325,394700,1
294,9724,394777,1
294,10248,394720,1
294,11989,394722,1
294,12677,394728,1
294,14092,394717,1
294,14190,394727,1
294,16658,394727,1
295,8016,394774,1
295,8025,394774,1
295,8552,394774,1
295,9165,394774,1
295,15303,394774,1
295,15886,394774,1
297,300,394772,1
297,10729,394772,1
297,10846,394772,1
297,13961,394772,1
297,16499,394772,1
298,842,394676,1
298,8403,394680,1
298,8404,394680,1
298,11820,394680,1
298,12523,394676,1
298,13312,394680,1
298,14511,394680,1
298,17184,394680,1
299,1331,394677,1
299,1794,394677,1
299,2447,394677,1
299,3001,394677,1
299,3006,394677,1
299,3176,394677,1
299,3320,394677,1
299,3904,394677,1
299,4447,394677,1
299,6191,394677,1
299,7368,394677,1
299,8846,394677,1
299,9131,394677,1
299,9497,394677,1
300,302,394748,1
300,302,394750,1
300,302,394774,1
300,302,394775,2
300,302,394776,2
300,306,394774,1
300,467,394692,1
300,930,394750,1
300,1175,394753,1
300,1175,394762,1
300,1185,394799,1
300,1373,394750,1
300,1457,394774,1
300,1471,394726,1
300,1633,394753,1
300,1691,394753,1
300,1759,394703,1
300,1811,394703,1
300,2037,394799,1
300,2156,394748,1
300,2158,394777,1
300,2346,394799,1
300,2394,394799,1
300,3041,394799,1
300,3125,394703,1
300,3149,394799,1
300,3504,394775,1
300,3522,394799,1
300,3773,394703,1
300,3873,394753,1
300,4004,394776,1
300,4058,394753,1
300,4058,394762,1
300,4058,394777,1
300,4070,394703,1
300,4070,394799,1
300,4073,394799,1
300,4447,394703,1
300,4447,394704,1
300,4447,394774,1
300,4527,394703,1
300,4791,394708,1
300,5170,394775,1
300,5365,394753,1
300,5474,394753,1
300,5635,394703,1
300,5758,394799,1
300,6010,394799,1
300,6164,394776,1
300,6233,394692,1
300,6335,394703,1
300,6671,394750,1
300,7062,394703,1
300,7246,394774,1
300,7287,394753,1
300,7287,394762,1
300,7287,394775,2
300,7287,394777,1
300,7460,394799,1
300,7872,394775,1
300,8290,394753,1
300,8395,394692,1
300,8395,394701,1
300,8395,394703,1
300,8395,394708,1
300,8395,394712,1
300,8444,394774,1
300,8509,394799,1
300,8511,394799,1
300,8612,394704,1
300,8874,394799,1
300,8949,394799,1
300,8952,394775,1
300,9121,394701,1
300,9121,394703,1
300,9121,394774,1
300,9407,394776,1
300,10398,394799,1
300,10729,394772,1
300,10846,394772,1
300,10887,394750,1
300,13961,394772,1
300,16499,394772,1
300,16565,394712,1
300,16565,394750,1
300,17424,394799,1
302,467,394761,1
302,467,394772,1
302,467,394774,1
302,467,394775,1
302,469,394774,1
302,469,394775,2
302,589,394775,1
302,589,394776,1
302,589,394777,1
302,590,394776,1
302,590,394777,1
302,597,394775,1
302,702,394775,1
302,821,394777,1
302,930,394750,1
302,1373,394750,1
302,1457,394764,1
302,1457,394775,3
302,1457,394776,3
302,1457,394777,1
302,1698,394776,1
302,1698,394777,1
302,1811,394773,1
302,1811,394774,1
302,1811,394775,1
302,1811,394776,1
302,1831,394775,1
302,1855,394774,1
302,1902,394775,1
302,1951,394775,1
302,2122,394776,1
302,2123,394777,1
302,2156,394748,1
302,2156,394772,1
302,2156,394774,1
302,2156,394775,3
302,2156,394776,5
302,2156,394777,4
302,2156,394778,1
302,2157,394761,1
302,2332,394775,1
302,2464,394776,1
302,2558,394776,2
302,2969,394775,1
302,3272,394776,1
302,3504,394775,1
302,4004,394754,1
302,4004,394776,2
302,4058,394776,1
302,4447,394774,1
302,4447,394776,1
302,4493,394776,1
302,4771,394776,1
302,5170,394775,1
302,5175,394776,1
302,5175,394777,2
302,5429,394777,1
302,5542,394777,1
302,5635,394777,1
302,6086,394777,1
302,6164,394776,1
302,6600,394774,1
302,6600,394775,1
302,6671,394750,1
302,6930,394774,1
302,7025,394775,1
302,7047,394761,1
302,7224,394777,1
302,7287,394754,1
302,7287,394775,4
302,7287,394776,4
302,7287,394777,2
302,7288,394775,1
302,7467,394776,1
302,7641,394776,1
302,7872,394775,1
302,8170,394775,1
302,8325,394776,1
302,8489,394778,1
302,8803,394777,1
302,8952,394775,1
302,9045,394775,1
302,9121,394773,1
302,9128,394776,1
302,9264,394761,1
302,9264,394772,1
302,9264,394774,2
302,9343,394776,1
302,9387,394775,1
302,9399,394776,1
302,9399,394777,1
302,9400,394776,2
302,9407,394754,1
302,9407,394773,2
302,9407,394774,1
302,9407,394775,5
302,9407,394776,8
302,9407,394777,7
302,9842,394775,1
302,10001,394777,1
302,10186,394776,1
302,10186,394777,1
302,10343,394773,1
302,10582,394776,1
302,10887,394750,1
302,10891,394776,3
302,11440,394776,1
302,11528,394775,1
302,12052,394777,1
302,12456,394777,1
302,12546,394777,1
302,12716,394776,1
302,14334,394776,2
302,14334,394777,1
302,14337,394776,1
302,15011,394775,2
302,15021,394777,1
302,15906,394775,1
302,16343,394777,1
302,16528,394773,1
302,16550,394775,1
302,16550,394776,1
302,16565,394750,1
302,16613,394776,1
302,16729,394776,1
302,17388,394776,2
302,17388,394778,1
306,1457,394774,1
306,7246,394774,1
306,8444,394774,1
306,9121,394774,1
307,1811,394677,1
308,2935,394727,1
308,2938,394727,1
310,1483,394693,1
311,7189,394705,1
311,8733,394705,1
311,10671,394705,1
311,13274,394705,1
311,14281,394705,1
312,841,394679,1
312,1794,394679,1
312,6517,394679,1
312,7637,394679,1
312,8006,394679,1
312,8645,394679,1
312,15350,394679,1
314,3627,394681,1
314,5634,394681,1
314,7833,394681,1
314,14334,394681,1
314,16272,394681,1
315,9584,394704,2
317,671,394682,1
317,1811,394682,1
317,4447,394682,1
317,6849,394682,1
317,13343,394682,1
317,15596,394682,1
318,1811,394705,1
318,4011,394719,1
318,4447,394705,1
318,4447,394719,1
318,4447,394725,1
318,5228,394705,1
318,6047,394705,1
318,6047,394719,2
318,6047,394721,1
318,6047,394725,1
318,6052,394725,1
318,6665,394719,2
318,6667,394705,1
318,6667,394706,1
318,6667,394725,1
318,6668,394705,1
318,7062,394719,1
318,7307,394705,1
318,7338,394705,1
318,7368,394725,1
318,7491,394705,1
318,8562,394721,1
318,9728,394706,1
318,10933,394725,1
318,13237,394725,1
318,13367,394705,1
318,14459,394725,1
318,17397,394705,1
319,4639,394752,1
321,3061,394775,1
321,4447,394775,1
321,6820,394775,1
321,10695,394775,1
322,3542,394775,1
322,3542,394778,1
322,4059,394744,1
322,4059,394775,1
322,4059,394778,1
323,3272,394726,1
323,4754,394726,1
324,433,394726,1
324,1056,394726,1
324,1266,394726,1
324,1285,394726,1
324,1321,394726,1
324,1441,394726,1
324,1889,394726,1
324,3089,394726,1
324,4987,394726,1
324,5029,394726,1
324,5825,394726,1
324,5939,394726,1
324,5988,394726,1
324,6237,394726,1
324,8482,394726,1
324,8766,394726,1
324,8879,394726,1
324,9175,394726,1
324,9206,394726,1
324,9863,394726,1
326,1209,394701,1
326,2124,394701,1
326,3168,394701,1
326,3169,394701,1
326,3219,394701,1
326,3817,394701,1
326,6109,394701,1
326,6789,394701,1
326,7584,394701,1
326,8932,394701,1
326,9269,394701,1
326,10176,394701,1
326,10455,394701,1
328,12203,394727,1
328,15052,394727,1
328,17047,394727,1
329,654,394701,1
329,730,394701,1
329,2569,394701,1
329,4155,394701,1
329,6279,394701,1
329,6481,394701,1
329,7064,394701,1
329,7204,394701,1
329,7314,394701,1
329,7368,394701,1
329,7537,394701,1
329,9551,394701,1
329,10270,394701,1
330,600,394795,1
330,968,394795,1
330,2226,394795,1
330,2580,394795,1
330,3271,394795,1
330,3349,394795,1
330,10704,394795,1
330,10998,394795,1
330,16867,394795,1
330,16871,394795,1
331,1971,394728,1
331,5296,394728,1
331,5297,394728,1
331,8761,394728,1
332,10599,394792,1
334,1811,394732,1
334,4584,394732,1
334,6034,394732,1
339,861,394783,1
339,3327,394783,1
339,3348,394783,1
339,7561,394783,1
339,8426,394783,1
339,11438,394783,1
340,5926,394700,1
340,8698,394700,1
340,8832,394700,1
340,8874,394700,1
341,1811,394798,1
341,4205,394798,1
341,6187,394798,1
341,7896,394798,1
342,1263,394787,1
342,3052,394787,1
342,10029,394787,1
343,4447,394702,1
343,4529,394702,1
343,4560,394702,1
343,4670,394702,1
343,8395,394702,1
343,12677,394702,1
343,14225,394702,1
344,1811,394679,1
344,2165,394679,1
344,2776,394679,1
344,4073,394679,1
344,8302,394679,1
344,10220,394679,1
345,11871,394748,1
345,12966,394748,1
345,17360,394748,1
346,4883,394778,1
347,2111,394693,1
347,5012,394693,1
347,10289,394693,1
348,6692,394705,1
348,7030,394705,1
349,4447,394698,1
350,935,394749,1
350,10548,394749,1
351,4447,394723,1
351,6047,394723,1
351,8192,394723,1
352,2010,394746,1
353,4710,394751,1
353,12473,394751,1
354,14224,394682,1
355,3177,394678,1
356,1164,394772,1
356,9709,394772,1
356,10943,394791,1
357,7368,394719,1
357,7501,394719,1
357,8076,394719,1
357,8354,394719,1
359,1794,394724,1
359,4447,394724,1
359,6052,394724,1
359,6818,394724,1
359,6873,394724,1
359,8354,394724,1
360,3532,394773,1
360,3732,394773,1
360,4077,394773,1
360,5157,394773,1
360,5160,394773,1
360,5487,394773,1
360,12030,394773,1
360,12930,394773,1
360,13287,394773,1
360,14430,394773,1
360,17117,394773,1
362,1794,394729,1
362,4447,394743,1
362,13182,394743,1
363,2141,394747,1
363,4447,394747,1
363,5070,394747,1
363,6607,394774,1
363,7747,394774,1
363,10439,394694,1
363,10754,394694,1
363,12322,394749,1
363,12491,394774,1
363,16086,394747,1
364,507,394718,1
364,507,394721,1
364,1779,394721,1
364,1811,394721,1
364,4214,394718,1
364,4214,394721,1
364,4447,394718,1
364,6034,394721,1
364,7319,394718,1
364,7319,394721,1
364,7368,394718,1
364,7368,394721,1
364,7680,394721,1
364,8562,394721,1
364,9952,394718,1
364,9952,394721,1
364,10443,394721,1
364,11253,394718,1
364,11253,394721,1
364,11254,394718,1
364,13664,394721,1
364,13853,394718,1
364,13853,394721,1
364,13987,394718,1
364,13987,394721,1
364,14454,394721,1
364,14763,394718,1
364,14763,394721,1
365,1794,394718,1
365,6047,394718,1
365,16023,394718,1
366,842,394762,1
366,1302,394762,1
366,3271,394731,1
366,4256,394762,1
366,4758,394762,1
366,6979,394731,1
366,9112,394731,1
366,9950,394762,1
367,11840,394697,1
367,13329,394697,1
367,14120,394697,1
367,14782,394697,1
367,14829,394697,1
367,15354,394697,1
367,15971,394697,1
368,4447,394772,1
368,12764,394772,1
369,9413,394708,1
370,6311,394778,1
370,9845,394778,1
371,9555,394707,1
372,373,394698,1
372,1811,394698,1
372,4447,394696,1
372,4447,394697,1
372,4447,394698,1
373,1811,394698,1
373,1811,394748,1
373,3187,394699,1
373,4447,394698,1
375,783,394762,1
376,499,394787,1
376,2657,394787,1
376,2757,394787,1
376,4006,394787,1
377,4447,394784,1
377,12689,394784,1
378,4675,394696,1
379,380,394767,1
379,1811,394710,1
379,1811,394724,1
379,1967,394724,1
379,3271,394724,1
379,3305,394724,1
379,3373,394724,1
379,3985,394710,1
379,3985,394724,1
379,4164,394710,1
379,4240,394710,1
379,4447,394710,1
379,6719,394724,1
379,11242,394710,1
379,11359,394724,1
379,13182,394710,1
379,13662,394724,1
379,16203,394724,1
379,17473,394767,1
379,17506,394767,1
380,1569,394789,1
380,1779,394789,1
380,1811,394678,1
380,1811,394698,1
380,1811,394702,1
380,1811,394725,1
380,1811,394789,1
380,3986,394725,1
380,4078,394698,1
380,4394,394702,1
380,4447,394678,1
380,4447,394702,1
380,4447,394721,1
380,4447,394789,1
380,5669,394715,1
380,5669,394716,1
380,5669,394717,1
380,6034,394725,1
380,6473,394678,1
380,6849,394699,1
380,6849,394702,1
380,6849,394721,1
380,6897,394702,1
380,7379,394767,1
380,7448,394699,1
380,8761,394721,1
380,9134,394702,1
380,9641,394789,1
380,10295,394789,1
380,10519,394725,1
380,12487,394702,1
380,13505,394698,1
380,14334,394681,1
380,15596,394678,1
380,16677,394702,1
380,17473,394767,1
380,17506,394767,1
381,1744,394676,1
381,2526,394676,1
381,8515,394676,1
381,10515,394676,1
384,675,394728,1
384,3452,394728,1
384,3452,394729,1
384,5731,394728,1
384,8106,394728,1
384,8107,394728,1
384,8108,394728,1
384,8108,394729,1
384,8111,394728,1
384,8111,394729,1
384,8114,394728,1
384,8114,394729,1
385,386,394777,1
385,387,394777,1
385,3452,394777,1
385,3452,394797,1
385,5644,394777,1
385,5644,394797,1
385,5731,394797,1
385,5743,394797,1
385,10381,394797,1
386,387,394777,1
386,3452,394777,1
386,5644,394777,1
387,3452,394777,1
387,5644,394777,1
388,1811,394717,1
389,10124,394772,1
390,15225,394777,1
390,17002,394777,1
391,7491,394728,1
392,4447,394693,1
392,5070,394693,1
392,13262,394693,1
393,5719,394676,1
394,1794,394719,1
395,6569,394750,1
395,10685,394750,1
395,14878,394750,1
395,14879,394750,1
396,9709,394764,1
396,10943,394788,1
396,16801,394765,1
397,1612,394786,1
397,1613,394786,1
397,1621,394786,1
397,1811,394786,1
397,2689,394786,1
397,4447,394786,1
397,8532,394786,1
397,10367,394786,1
397,10369,394786,1
397,17409,394786,1
397,17425,394786,1
398,11546,394725,1
398,11874,394725,1
398,12459,394725,1
398,13662,394725,1
398,14197,394725,1
398,14448,394725,1
398,14491,394725,1
398,14673,394725,1
399,4447,394720,1
399,4447,394721,1
399,4447,394725,1
399,4447,394728,1
399,6047,394721,1
399,6319,394721,1
399,8069,394728,1
399,9739,394720,1
399,9739,394721,1
399,10031,394724,1
399,10049,394728,1
399,11172,394718,1
399,12487,394718,1
400,1794,394722,1
400,1811,394721,1
400,1811,394722,1
400,4447,394722,1
400,6034,394722,1
400,6047,394722,2
400,6849,394722,1
400,6854,394722,1
400,14448,394722,1
400,17219,394722,1
401,2027,394705,1
401,2289,394705,1
401,2290,394705,1
401,3750,394705,1
401,5063,394705,1
401,5560,394705,1
401,8472,394705,1
401,10858,394705,1
401,15226,394705,1
401,16401,394705,1
402,3477,394691,1
402,5170,394691,1
402,5175,394691,1
402,5786,394691,1
402,9245,394691,1
402,9262,394691,1
403,676,394725,1
403,677,394725,1
404,407,394703,1
404,1811,394703,1
404,3271,394703,1
404,5967,394703,1
404,7368,394703,1
404,10052,394703,1
405,406,394750,1
407,1811,394703,1
407,1811,394789,1
407,1832,394788,1
407,3271,394703,1
407,5967,394703,1
407,7368,394703,1
407,7368,394733,1
407,10052,394703,1
407,10511,394789,1
407,17334,394788,1
408,1811,394691,1
408,4517,394691,1
408,6302,394691,1
