user,hashtag,hour,weight
4943,8120,445697,1
4943,9804,445697,1
4943,11320,445697,1
4968,9579,445702,1
4981,154,445691,1
4981,154,445692,1
4981,1164,445691,1
4981,1164,445692,1
4981,2296,445692,1
4981,3124,445692,1
4981,4639,445691,1
4981,4639,445692,1
4981,5289,445692,1
4981,6784,445691,1
4981,6784,445692,1
4981,7132,445691,1
4981,7132,445692,1
4981,8062,445691,1
4981,8062,445692,1
4981,8791,445691,1
4981,8791,445692,1
4981,9138,445691,2
4981,9138,445692,2
4981,9740,445692,1
4986,4639,445702,1
4997,722,445693,1
5001,8170,445703,1
5004,4234,445716,1
5004,8062,445716,1
5014,11386,445692,1
5018,6475,445696,1
5018,7013,445696,1
5018,9103,445696,1
5032,4989,445692,1
5032,10224,445692,1
5048,3594,445716,1
5052,4745,445715,1
5064,5465,445716,1
5077,2957,445712,2
5077,7260,445712,1
5083,722,445703,1
5085,1377,445692,1
5085,4113,445692,1
5090,1649,445709,1
5090,3728,445709,1
5090,9262,445709,1
5092,7132,445690,1
5092,8063,445690,1
5092,9262,445690,1
5124,154,445689,1
5127,4762,445701,1
5184,968,445703,1
5188,241,445707,1
5188,2732,445707,1
5191,5753,445710,1
5206,11411,445734,1
5217,5227,445716,1
5258,154,445702,1
5258,540,445702,1
5258,2776,445702,1
5258,4639,445702,1
5258,7013,445702,1
5258,8566,445702,1
5264,2360,445711,1
5264,3076,445711,1
5264,8277,445711,1
5273,2096,445717,1
5277,1478,445699,1
5277,2377,445699,1
5313,9262,445761,1
5336,405,445711,1
5336,2809,445711,1
5336,8964,445711,1
5349,10595,445714,1
5350,154,445759,1
5350,1649,445759,1
5350,1649,445760,1
5350,7496,445759,1
5350,8220,445760,1
5353,3987,445734,1
5360,835,445702,1
5360,1182,445702,1
5360,7743,445702,1
5362,11386,445760,1
5376,9622,445692,1
5382,8037,445708,1
5390,4639,445690,1
5390,9138,445690,1
5390,9262,445690,1
5390,10248,445690,1
5393,8062,445689,1
5393,9138,445689,1
5401,154,445711,1
5401,3401,445711,1
5401,9262,445711,1
5404,469,445708,1
5420,3401,445742,1
5420,7345,445742,1
5420,9262,445742,1
5420,10527,445742,1
5427,1316,445716,1
5427,3728,445716,1
5427,5465,445716,1
5427,8016,445716,1
5427,9262,445716,1
5427,10120,445716,1
5445,154,445698,1
5445,10390,445698,1
5455,722,445705,1
5455,4434,445705,1
5455,10224,445705,1
5474,3736,445709,1
5491,4789,445742,1
5493,1630,445759,1
5493,2968,445759,1
5496,9262,445713,1
5501,154,445694,1
5521,5858,445702,1
5521,9103,445702,1
5547,9565,445690,1
5568,1316,445708,1
5568,8062,445708,1
5581,4876,445734,1
5581,8971,445734,1
5581,10053,445734,1
5594,154,445698,1
5597,6742,445715,1
5623,1227,445706,1
5626,2809,445696,1
5629,9262,445734,1
5629,10120,445734,1
5633,722,445690,1
5633,7569,445690,1
5658,4639,445708,1
5673,2246,445705,1
5673,2716,445705,1
5673,9440,445705,1
5673,10526,445705,1
5686,2445,445689,1
5686,5501,445689,1
5686,6784,445689,1
5686,10248,445689,1
5693,657,445690,1
5693,1142,445690,1
5693,9262,445690,1
5693,9262,445691,1
5693,9450,445691,1
5694,1039,445704,1
5699,9817,445761,1
5717,1649,445761,1
5717,3815,445761,1
5717,5094,445761,1
5717,8220,445761,1
5723,154,445758,1
5723,5024,445717,1
5723,9262,445717,1
5723,9262,445758,1
5762,2817,445696,1
5792,4639,445690,1
5806,154,445694,1
5806,7569,445694,1
5810,10120,445718,1
5812,10192,445715,1
5819,3890,445700,1
5821,4465,445714,1
5821,5782,445714,1
5821,8984,445714,1
5835,3523,445699,1
5835,4791,445699,1
5854,8220,445717,1
5854,9083,445717,1
5854,9579,445717,1
5856,7434,445696,1
5856,7807,445696,1
5856,10335,445696,1
5878,11386,445735,1
5883,3861,445709,1
5883,8395,445709,1
5893,154,445760,1
5893,3555,445760,1
5893,7427,445760,1
5896,10120,445699,1
5899,9138,445689,1
5899,9138,445697,1
5899,9138,445761,1
5941,154,445759,1
5941,1649,445711,1
5942,4639,445700,1
5952,154,445694,1
5952,4639,445694,1
5952,8120,445694,1
5954,3401,445711,1
5954,4639,445711,1
5954,7569,445711,1
5982,6784,445759,1
5982,7132,445734,1
5982,9019,445759,1
5983,722,445712,1
5983,2504,445705,1
5994,3815,445758,1
6014,3242,445759,1
6035,3118,445760,1
6044,1412,445693,1
6044,4345,445693,1
6044,8593,445693,1
6055,154,445690,1
6055,8681,445690,1
6075,6367,445692,1
6075,8681,445692,1
6082,124,445716,1
6082,7066,445716,1
6093,154,445690,1
6093,154,445691,1
6093,154,445702,1
6093,5328,445690,1
6093,5328,445691,1
6093,5328,445702,1
6111,6514,445710,1
6114,2071,445718,1
6114,3135,445717,1
6114,5681,445717,1
6114,7177,445717,1
6114,8958,445718,1
6131,722,445712,1
6131,3728,445712,1
6131,5465,445712,1
6131,9271,445712,1
6158,8062,445761,1
6162,88,445690,1
6162,88,445691,1
6162,154,445690,1
6162,154,445691,1
6162,4639,445690,1
6162,4639,445691,1
6162,6247,445690,1
6162,6247,445691,1
6162,7569,445690,1
6162,7569,445691,1
6162,8791,445690,1
6162,8791,445691,1
6168,7398,445697,1
6168,11386,445697,1
6171,5858,445700,1
6171,6535,445700,1
